WigleWifi-1.4,appRelease=v2.55 Escape Edition,model=ESP32 Marauder,release=v2.55 Escape Edition,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
34:0A:33:D3:93:90,BardiWH,[WPA_WPA2_PSK],2025-6-7 4:56:23,12,-91,45.1243286,24.3681545,259.80,4.25,WIFI
28:F8:D6:C7:B2:A1,Simion Family,[WPA_WPA2_PSK],2025-6-7 4:56:23,13,-92,45.1243286,24.3681545,259.80,4.25,WIFI
1C:BF:CE:9E:EF:68,AO_EXT,[WPA2_PSK],2025-6-7 4:56:23,13,-97,45.1243286,24.3681545,259.80,4.25,WIFI
66:32:B1:0E:38:7C,,[WPA2_PSK],2025-6-7 4:56:27,2,-93,45.1249275,24.3679123,259.50,4.25,WIFI
60:32:B1:0E:38:7C,Pica Tencuiala,[WPA_WPA2_PSK],2025-6-7 4:56:27,2,-96,45.1249275,24.3679123,259.50,4.25,WIFI
1C:49:7B:E1:18:8C,WLAN11_E1188C,[WPA_WPA2_PSK],2025-6-7 4:56:28,3,-73,45.1250763,24.3678474,259.60,4.25,WIFI
02:22:13:FA:39:A6,HUAWEI-B311-39FA,[WPA2_PSK],2025-6-7 4:56:29,4,-91,45.1252251,24.3677845,259.60,4.25,WIFI
14:18:2A:30:A2:B1,DIGI-aT4c,[WPA_WPA2_PSK],2025-6-7 4:56:29,4,-95,45.1252251,24.3677845,259.60,4.25,WIFI
DE:07:B6:A6:E6:92,IT: ultradigital.ro,[WPA2_PSK],2025-6-7 4:56:31,6,-89,45.1255188,24.3676548,259.40,4.25,WIFI
E6:07:B6:A6:E6:92,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:31,6,-90,45.1255188,24.3676548,259.40,4.25,WIFI
D8:07:B6:A6:E6:92,Annabella,[WPA2_PSK],2025-6-7 4:56:31,6,-91,45.1255188,24.3676548,259.40,4.25,WIFI
E2:07:B6:A6:E6:92,WMS-ANNA,[WPA2_PSK],2025-6-7 4:56:31,6,-93,45.1255188,24.3676548,259.40,4.25,WIFI
CE:06:C3:35:D4:E0,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:31,6,-94,45.1255188,24.3676548,259.40,4.25,WIFI
34:60:F9:A7:1E:1A,Annabella,[WPA2_PSK],2025-6-7 4:56:36,11,-80,45.1262817,24.3673077,259.40,4.25,WIFI
42:60:F9:A7:1E:1A,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:36,11,-84,45.1262817,24.3673077,259.40,4.25,WIFI
3E:60:F9:A7:1E:1A,WMS-ANNA,[WPA2_PSK],2025-6-7 4:56:36,11,-85,45.1262817,24.3673077,259.40,4.25,WIFI
3A:60:F9:A7:1E:1A,IT: ultradigital.ro,[WPA2_PSK],2025-6-7 4:56:36,11,-86,45.1262817,24.3673077,259.40,4.25,WIFI
2E:84:C6:75:7F:A8,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:36,11,-87,45.1262817,24.3673077,259.40,4.25,WIFI
1E:84:C6:75:7F:A8,WMS-ANNA,[WPA2_PSK],2025-6-7 4:56:36,11,-88,45.1262817,24.3673077,259.40,4.25,WIFI
AC:84:C6:75:7F:A8,Annabella,[WPA2_PSK],2025-6-7 4:56:36,11,-89,45.1262817,24.3673077,259.40,4.25,WIFI
2A:61:B4:13:A3:34,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:36,11,-89,45.1262817,24.3673077,259.40,4.25,WIFI
1C:61:B4:13:A3:34,Annabella,[WPA2_PSK],2025-6-7 4:56:36,11,-94,45.1262817,24.3673077,259.40,4.25,WIFI
22:61:B4:13:A3:34,IT: ultradigital.ro,[WPA2_PSK],2025-6-7 4:56:36,11,-95,45.1262817,24.3673077,259.40,4.25,WIFI
2A:61:B4:13:A6:8E,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:36,11,-97,45.1262817,24.3673077,259.40,4.25,WIFI
26:61:B4:13:A1:4E,WMS-ANNA,[WPA2_PSK],2025-6-7 4:56:38,1,-79,45.1265831,24.3671455,258.90,4.25,WIFI
1C:61:B4:13:A5:C6,Annabella,[WPA2_PSK],2025-6-7 4:56:38,1,-83,45.1265831,24.3671455,258.90,4.25,WIFI
DE:07:B6:A6:EA:14,IT: ultradigital.ro,[WPA2_PSK],2025-6-7 4:56:38,1,-83,45.1265831,24.3671455,258.90,4.25,WIFI
22:61:B4:13:A1:4E,IT: ultradigital.ro,[WPA2_PSK],2025-6-7 4:56:38,1,-84,45.1265831,24.3671455,258.90,4.25,WIFI
2A:61:B4:13:A5:C6,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:38,1,-84,45.1265831,24.3671455,258.90,4.25,WIFI
E2:07:B6:A6:EA:14,WMS-ANNA,[WPA2_PSK],2025-6-7 4:56:38,1,-85,45.1265831,24.3671455,258.90,4.25,WIFI
22:61:B4:13:A5:C6,IT: ultradigital.ro,[WPA2_PSK],2025-6-7 4:56:38,1,-85,45.1265831,24.3671455,258.90,4.25,WIFI
E6:07:B6:A6:EA:14,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:38,1,-85,45.1265831,24.3671455,258.90,4.25,WIFI
26:61:B4:13:A5:C6,WMS-ANNA,[WPA2_PSK],2025-6-7 4:56:38,1,-85,45.1265831,24.3671455,258.90,4.25,WIFI
22:61:B4:13:A4:B2,IT: ultradigital.ro,[WPA2_PSK],2025-6-7 4:56:38,1,-86,45.1265831,24.3671455,258.90,4.25,WIFI
2A:61:B4:13:A1:4E,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:38,1,-86,45.1265831,24.3671455,258.90,4.25,WIFI
D8:07:B6:A6:EA:14,Annabella,[WPA2_PSK],2025-6-7 4:56:38,1,-87,45.1265831,24.3671455,258.90,4.25,WIFI
1C:61:B4:13:A4:B2,Annabella,[WPA2_PSK],2025-6-7 4:56:38,1,-89,45.1265831,24.3671455,258.90,4.25,WIFI
2A:61:B4:13:A6:BA,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:38,1,-89,45.1265831,24.3671455,258.90,4.25,WIFI
2A:61:B4:13:A4:B2,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:38,1,-92,45.1265831,24.3671455,258.90,4.25,WIFI
5A:AF:97:D9:79:BA,IT: ultradigital.ro,[WPA2_PSK],2025-6-7 4:56:38,1,-92,45.1265831,24.3671455,258.90,4.25,WIFI
62:AF:97:D9:79:BA,ANNA,[WPA_WPA2_PSK],2025-6-7 4:56:38,1,-93,45.1265831,24.3671455,258.90,4.25,WIFI
26:61:B4:13:A4:B2,WMS-ANNA,[WPA2_PSK],2025-6-7 4:56:38,1,-94,45.1265831,24.3671455,258.90,4.25,WIFI
3C:52:A1:AC:8C:3E,Annabella,[WPA2_PSK],2025-6-7 4:56:45,6,-90,45.1276169,24.3664360,259.90,4.25,WIFI
42:52:A1:AC:8C:3E,IT: ultradigital.ro,[WPA2_PSK],2025-6-7 4:56:45,6,-93,45.1276169,24.3664360,259.90,4.25,WIFI
C2:25:2F:24:11:22,Livada_B,[WPA2_PSK],2025-6-7 4:56:47,8,-91,45.1278877,24.3662071,260.20,4.25,WIFI
82:06:C3:CB:CC:0C,Orange-009E8FAF-EXT,[WPA2_PSK],2025-6-7 4:56:47,8,-93,45.1278877,24.3662071,260.20,4.25,WIFI
C0:25:2F:A4:11:22,,[WPA_WPA2_PSK],2025-6-7 4:56:47,8,-93,45.1278877,24.3662071,260.20,4.25,WIFI
E8:48:B8:66:6F:9F,Europan2,[WPA2_PSK],2025-6-7 4:56:57,4,-90,45.1291885,24.3651943,263.00,4.25,WIFI
20:23:51:00:87:F5,MEDART=MANAGEMENT ,[WPA2_PSK],2025-6-7 4:56:59,6,-91,45.1294556,24.3650455,263.10,4.25,WIFI
60:83:E7:2C:82:FE,EuropanProd,[WPA2_PSK],2025-6-7 4:56:59,6,-92,45.1294556,24.3650455,263.10,4.25,WIFI
66:83:E7:2C:82:FE,Europan_Guest,[WPA2_PSK],2025-6-7 4:56:59,6,-92,45.1294556,24.3650455,263.10,4.25,WIFI
E6:FA:C4:A2:3B:AB,,[WPA2_PSK],2025-6-7 4:57:1,8,-91,45.1297417,24.3649044,263.10,4.25,WIFI
E4:FA:C4:F2:3B:AB,MEDART SPITAL,[WPA2_PSK],2025-6-7 4:57:1,8,-95,45.1297417,24.3649044,263.10,4.25,WIFI
90:9A:4A:CA:B0:80,casa,[WPA2_PSK],2025-6-7 4:57:3,10,-91,45.1300240,24.3647919,263.50,4.25,WIFI
D8:44:89:95:B7:2A,TP-Link_BDA4,[WPA2_PSK],2025-6-7 4:57:4,11,-84,45.1301651,24.3647404,263.70,6.75,WIFI
E8:D7:65:8B:85:64,SUN2000-HV2310762788,[WPA2_PSK],2025-6-7 4:57:4,11,-87,45.1301651,24.3647404,263.70,6.75,WIFI
70:D6:1E:F4:07:61,DIGI-3DJs,[WPA_WPA2_PSK],2025-6-7 4:57:5,12,-84,45.1303139,24.3647079,263.90,6.75,WIFI
72:D6:1E:94:07:61,DIGI-02305174,[WPA_WPA2_PSK],2025-6-7 4:57:5,12,-89,45.1303139,24.3647079,263.90,6.75,WIFI
78:CF:2F:DA:98:62,SDongleA-HV22B0109289,[WPA2_PSK],2025-6-7 4:57:6,1,-89,45.1304512,24.3646793,264.10,4.25,WIFI
30:16:9D:0E:B8:2A,ORL,[WPA2_PSK],2025-6-7 4:57:9,2,-93,45.1307678,24.3646164,264.90,6.00,WIFI
3C:52:A1:30:F6:DE,Clinica MedArt,[WPA2_PSK],2025-6-7 4:57:10,3,-94,45.1308632,24.3645916,264.80,6.00,WIFI
82:EC:40:04:1C:B6,NSignBAT,[WPA2_PSK],2025-6-7 4:57:14,7,-89,45.1311455,24.3644753,264.40,4.25,WIFI
C0:A5:DD:24:17:1E,sala,[WPA_WPA2_PSK],2025-6-7 4:57:18,11,-93,45.1314507,24.3644619,264.30,4.25,WIFI
F2:48:B8:E4:66:D3,,[WPA2_PSK],2025-6-7 4:57:19,12,-95,45.1315155,24.3644676,264.90,4.25,WIFI
E2:48:B8:E4:4C:07,,[WPA2_PSK],2025-6-7 4:57:19,12,-96,45.1315155,24.3644676,264.90,4.25,WIFI
E2:48:B8:E4:4C:00,qwerty,[WPA2_PSK],2025-6-7 4:57:19,12,-96,45.1315155,24.3644676,264.90,4.25,WIFI
80:8C:97:12:D5:24,DIGI-24-12D524,[WPA2_PSK],2025-6-7 4:57:22,1,-100,45.1317253,24.3645363,265.50,4.25,WIFI
D8:07:B6:A5:5B:C7,TP-Link pod,[WPA_WPA2_PSK],2025-6-7 4:57:23,2,-80,45.1318016,24.3645725,266.30,4.25,WIFI
28:F8:D6:BA:3C:B1,DIGI-pwT9,[WPA_WPA2_PSK],2025-6-7 4:57:24,3,-94,45.1318703,24.3646011,266.60,4.25,WIFI
F4:2D:06:37:A6:FF,SENIOR HOUSE IV,[WPA2_PSK],2025-6-7 4:57:26,4,-79,45.1320496,24.3646126,267.60,4.25,WIFI
04:95:E6:D0:BD:A1,Tenda_D0BDA0,[WPA_WPA2_PSK],2025-6-7 4:57:31,9,-91,45.1325455,24.3647709,267.50,4.25,WIFI
00:1E:42:5A:77:F1,RUT956_77F1,[WPA2_PSK],2025-6-7 4:57:33,11,-92,45.1327744,24.3648567,267.90,4.25,WIFI
54:E1:05:7C:88:E1,Andone,[WPA_WPA2_PSK],2025-6-7 4:57:34,12,-94,45.1328888,24.3649006,268.00,4.25,WIFI
E2:48:B8:E4:4C:08,qwerty,[WPA2_PSK],2025-6-7 4:57:34,12,-96,45.1328888,24.3649006,268.00,4.25,WIFI
90:9A:4A:97:91:BA,PIP 2_4,[WPA_WPA2_PSK],2025-6-7 4:57:36,1,-86,45.1331253,24.3649883,268.30,4.50,WIFI
C4:D4:38:7C:6C:90,SUN2000-HV22C0477791,[WPA2_PSK],2025-6-7 4:57:36,1,-89,45.1331253,24.3649883,268.30,4.50,WIFI
D4:35:38:A8:4F:02,Xiaomi_4f01,[WPA2_PSK],2025-6-7 4:57:36,1,-89,45.1331253,24.3649883,268.30,4.50,WIFI
C8:3A:35:2F:98:D8,CdL,[WPA2_PSK],2025-6-7 4:57:38,2,-86,45.1333656,24.3650799,268.20,4.25,WIFI
08:3F:BC:E0:B3:6A,DIGI-F0D9,[WPA_WPA2_PSK],2025-6-7 4:57:40,4,-91,45.1336021,24.3651714,268.50,4.25,WIFI
90:F8:91:23:C2:FF,DIGI-24-23C2FF,[WPA2_PSK],2025-6-7 4:57:41,5,-94,45.1337242,24.3652153,268.60,4.25,WIFI
B6:B0:24:A3:56:02,,[WPA_WPA2_PSK],2025-6-7 4:57:44,8,-93,45.1341057,24.3653641,269.00,4.50,WIFI
62:A2:F4:EB:D8:94,TP-Link_D894,[WPA2_PSK],2025-6-7 4:57:46,10,-93,45.1343575,24.3654633,269.20,4.50,WIFI
62:32:B1:AE:8C:E6,,[WPA2_PSK],2025-6-7 4:57:47,11,-93,45.1344872,24.3655128,269.20,4.50,WIFI
84:16:F9:30:23:88,DORU,[WPA_WPA2_PSK],2025-6-7 4:57:47,11,-94,45.1344872,24.3655128,269.20,4.50,WIFI
70:4F:57:AA:7F:CA,TP-Link_7FCA,[WPA2_PSK],2025-6-7 4:57:47,11,-96,45.1344872,24.3655128,269.20,4.50,WIFI
60:32:B1:BE:8C:E6,TP-Link_8CE6,[WPA2_PSK],2025-6-7 4:57:47,11,-96,45.1344872,24.3655128,269.20,4.50,WIFI
7C:FD:FD:6E:17:81,DIGI-h3Wu,[WPA_WPA2_PSK],2025-6-7 4:57:48,13,-81,45.1346169,24.3655548,269.30,4.50,WIFI
B4:B0:24:5F:AD:C8,TP-Link_BDA4,[WPA2_PSK],2025-6-7 4:57:50,1,-89,45.1348915,24.3656216,269.70,4.50,WIFI
0C:37:47:B3:8F:80,DIGI-02240694,[WPA_WPA2_PSK],2025-6-7 4:57:52,2,-94,45.1351776,24.3656731,270.20,4.50,WIFI
F0:09:0D:77:0A:98,DANA,[WPA2_PSK],2025-6-7 4:57:53,3,-93,45.1353149,24.3656979,270.50,4.25,WIFI
24:2F:D0:E6:9E:5C,DANA,[WPA2_PSK],2025-6-7 4:57:53,3,-94,45.1353149,24.3656979,270.50,4.25,WIFI
3C:52:A1:5C:68:F2,Alexconstruct WI-FI,[WPA2_PSK],2025-6-7 4:57:54,4,-92,45.1354599,24.3657227,270.60,4.25,WIFI
78:8A:20:D4:62:B3,MOL_FREE,[OPEN],2025-6-7 4:57:56,6,-82,45.1357384,24.3657646,271.00,4.25,WIFI
DE:47:32:EF:C5:18,,[WPA2_PSK],2025-6-7 4:57:56,6,-91,45.1357384,24.3657646,271.00,4.25,WIFI
D8:47:32:EF:C5:18,PhoenixGym,[WPA_WPA2_PSK],2025-6-7 4:57:56,6,-94,45.1357384,24.3657646,271.00,4.25,WIFI
62:B5:15:87:2F:6B,NSignBAT,[WPA2_PSK],2025-6-7 4:57:59,9,-93,45.1361656,24.3658237,271.80,4.25,WIFI
F0:9F:C2:DD:CE:D6,Medea,[WPA2_PSK],2025-6-7 4:58:1,11,-78,45.1364479,24.3658638,272.30,4.25,WIFI
58:D9:D5:7B:5C:41,Tenda_7B5C40,[WPA_WPA2_PSK],2025-6-7 4:58:1,11,-96,45.1364479,24.3658638,272.30,4.25,WIFI
04:D9:F5:8E:50:70,Tudor,[WPA2_PSK],2025-6-7 4:58:1,11,-97,45.1364479,24.3658638,272.30,4.25,WIFI
EC:75:0C:F1:BC:42,DIGI-FMs3,[WPA_WPA2_PSK],2025-6-7 4:58:8,4,-78,45.1374359,24.3660069,274.80,4.25,WIFI
B4:B0:24:6D:82:94,TP LINK Jos_EXT,[WPA2_PSK],2025-6-7 4:58:8,4,-93,45.1374359,24.3660069,274.80,4.25,WIFI
60:63:4C:31:38:D0,WiFi4EU,[OPEN],2025-6-7 4:58:9,5,-80,45.1375732,24.3660259,275.10,4.25,WIFI
94:25:33:19:1D:14,DIGI-9jC3,[WPA_WPA2_PSK],2025-6-7 4:58:9,5,-89,45.1375732,24.3660259,275.10,4.25,WIFI
14:18:2A:38:A9:F1,DIGI-j5Ht,[WPA_WPA2_PSK],2025-6-7 4:58:13,9,-88,45.1381454,24.3661156,276.30,4.25,WIFI
1C:61:B4:F4:1A:94,DIGI-j5Ht_EXT,[WPA2_PSK],2025-6-7 4:58:13,9,-92,45.1381454,24.3661156,276.30,4.25,WIFI
2E:0A:C8:50:37:C3,moto g24 power_5821,[WPA2_WPA3_PSK],2025-6-7 4:58:15,11,-83,45.1384239,24.3661556,277.00,4.25,WIFI
88:5D:FB:A6:5E:BC,Joy Cars,[WPA_WPA2_PSK],2025-6-7 4:58:15,11,-92,45.1384239,24.3661556,277.00,4.25,WIFI
CC:2D:21:2C:98:10,DIGI-C7D3E9,[WPA_WPA2_PSK],2025-6-7 4:58:18,1,-89,45.1388397,24.3662262,278.60,4.25,WIFI
50:2C:C6:52:F6:5D,c652f65d,[WPA2_PSK],2025-6-7 4:58:18,1,-93,45.1388397,24.3662262,278.60,4.25,WIFI
A2:2B:CA:59:49:C4,NSignBAT,[WPA2_PSK],2025-6-7 4:58:21,3,-88,45.1392555,24.3662949,279.20,4.25,WIFI
2C:70:4F:4E:74:4B,DIGI-92XP,[WPA2_PSK],2025-6-7 4:58:22,4,-91,45.1393967,24.3663158,279.50,4.25,WIFI
30:DE:4B:81:27:EF,ABT-MX,[WPA2_WPA3_PSK],2025-6-7 4:58:28,10,-91,45.1402321,24.3664722,280.60,4.25,WIFI
04:95:E6:91:E6:09,Rizea’s Resedince Area 1.0,[WPA_WPA2_PSK],2025-6-7 4:58:38,6,-88,45.1416359,24.3669243,281.50,4.50,WIFI
9A:CD:AC:38:9D:E3,SmartLife-9DE3,[OPEN],2025-6-7 4:58:46,1,-94,45.1428337,24.3675308,279.80,4.25,WIFI
60:63:4C:30:8F:70,WiFi4EU,[OPEN],2025-6-7 4:58:51,5,-73,45.1435814,24.3679829,278.80,4.25,WIFI
00:EB:D8:19:82:FA,DIGI-NJ49,[WPA2_PSK],2025-6-7 4:58:56,10,-81,45.1443214,24.3684311,276.70,4.00,WIFI
68:FF:7B:C2:CD:C7,TP-LINK_9A24_EXT,[WPA_WPA2_PSK],2025-6-7 4:58:56,10,-91,45.1443214,24.3684311,276.70,4.00,WIFI
00:26:AC:B1:A1:59,DIGI-B1A159,[WPA_WPA2_PSK],2025-6-7 4:58:57,11,-81,45.1444664,24.3685246,276.40,4.00,WIFI
18:D6:C7:53:C3:E6,Stefan,[WPA_WPA2_PSK],2025-6-7 4:58:57,11,-93,45.1444664,24.3685246,276.40,4.00,WIFI
30:B5:C2:3E:93:0E,Cuptorul Fermecat,[OPEN],2025-6-7 4:58:57,11,-96,45.1444664,24.3685246,276.40,4.00,WIFI
30:16:9D:4D:87:B1,DIGI-MRNV,[WPA2_PSK],2025-6-7 4:59:2,2,-88,45.1452255,24.3689880,274.30,2.50,WIFI
CA:87:BA:55:30:D1,,[WPA2_PSK],2025-6-7 4:59:2,2,-88,45.1452255,24.3689880,274.30,2.50,WIFI
28:87:BA:55:30:DF,GRASU net,[WPA2_PSK],2025-6-7 4:59:2,2,-95,45.1452255,24.3689880,274.30,2.50,WIFI
32:16:9D:2F:64:50,,[WPA2_PSK],2025-6-7 4:59:6,6,-86,45.1458321,24.3693638,273.50,2.50,WIFI
32:16:9D:0F:64:50,GRASU net,[WPA2_PSK],2025-6-7 4:59:6,6,-88,45.1458321,24.3693638,273.50,2.50,WIFI
D8:07:B6:7A:E8:77,TP-Link_E877,[WPA2_PSK],2025-6-7 4:59:11,11,-94,45.1465912,24.3698254,272.10,2.50,WIFI
70:D6:1E:FB:5D:51,DIGI-XY3x,[WPA_WPA2_PSK],2025-6-7 4:59:13,13,-94,45.1468925,24.3700047,271.30,2.50,WIFI
80:14:A8:39:55:AB,DIGI-3955A9,[WPA_PSK],2025-6-7 4:59:14,1,-88,45.1470375,24.3700962,271.10,2.50,WIFI
8A:EB:B6:36:9A:D0,TP-Link_9AD8,[WPA2_PSK],2025-6-7 4:59:17,3,-98,45.1474648,24.3703632,270.20,2.50,WIFI
B0:19:21:10:74:B6,deco,[WPA2_PSK],2025-6-7 4:59:18,4,-95,45.1476097,24.3704567,270.10,2.50,WIFI
B0:A7:B9:0F:C7:52,TP-Link_C752,[WPA_WPA2_PSK],2025-6-7 4:59:18,4,-97,45.1476097,24.3704567,270.10,2.50,WIFI
B8:D4:BC:05:88:CB,Vodafone-0588CB,[WPA2_WPA3_PSK],2025-6-7 4:59:20,6,-89,45.1478996,24.3706322,269.60,2.50,WIFI
74:31:AF:0C:49:21,DIGI-kY2e,[WPA_WPA2_PSK],2025-6-7 4:59:20,6,-94,45.1478996,24.3706322,269.60,2.50,WIFI
B4:1C:30:7D:85:B0,ZTE_7D85B0,[WPA2_PSK],2025-6-7 4:59:25,11,-83,45.1486130,24.3710632,268.10,2.50,WIFI
80:14:A8:19:E6:3B,DIGI-19E639,[WPA_PSK],2025-6-7 4:59:25,11,-85,45.1486130,24.3710632,268.10,2.50,WIFI
70:4F:57:67:D9:D3,TP-Link_D9D3,[WPA2_PSK],2025-6-7 4:59:25,11,-91,45.1486130,24.3710632,268.10,2.50,WIFI
38:6B:1C:BB:D8:7F,Sala 4,[WPA_WPA2_PSK],2025-6-7 4:59:27,1,-96,45.1488762,24.3712273,267.70,2.50,WIFI
3C:52:A1:A9:54:CE,HER23EXT,[WPA2_PSK],2025-6-7 4:59:30,2,-96,45.1492615,24.3714886,267.10,2.50,WIFI
E8:94:F6:FD:C9:DC,NETinterDRT,[WPA_WPA2_PSK],2025-6-7 4:59:33,5,-91,45.1496582,24.3717766,266.30,2.50,WIFI
60:63:4C:31:38:E0,WiFi4EU,[OPEN],2025-6-7 4:59:33,5,-93,45.1496582,24.3717766,266.30,2.50,WIFI
5C:E7:47:E3:89:E6,SUN2000-TA22B0346228,[WPA2_PSK],2025-6-7 4:59:34,6,-76,45.1497955,24.3718834,265.90,2.50,WIFI
80:14:A8:29:C9:7B,DIGI-29C979,[WPA_PSK],2025-6-7 4:59:39,11,-94,45.1504631,24.3724899,264.80,2.50,WIFI
90:55:DE:05:40:78,DIGI_054078,[WPA2_PSK],2025-6-7 4:59:39,11,-96,45.1504631,24.3724899,264.80,2.50,WIFI
80:14:A8:38:42:7B,DIGI-384279,[WPA_PSK],2025-6-7 4:59:48,6,-92,45.1514969,24.3735352,263.60,2.50,WIFI
00:26:AC:B1:AE:C1,DIGI-B1AEC1,[WPA_WPA2_PSK],2025-6-7 4:59:51,9,-78,45.1517906,24.3738842,263.00,8.75,WIFI
C0:25:2F:F2:FE:61,MERCUSYS_FE61,[WPA2_PSK],2025-6-7 4:59:51,9,-79,45.1517906,24.3738842,263.00,8.75,WIFI
42:54:78:02:FC:E0,HUAWEI-B311-FC02,[WPA2_PSK],2025-6-7 4:59:53,11,-85,45.1519852,24.3741360,262.90,8.75,WIFI
9C:69:65:4A:CD:11,Primaria Bujoreni,[WPA_WPA2_PSK],2025-6-7 4:59:59,3,-59,45.1526871,24.3748760,265.50,2.50,WIFI
9C:69:65:4B:27:A1,Primaria Bujoreni,[WPA_WPA2_PSK],2025-6-7 4:59:59,3,-77,45.1526871,24.3748760,265.50,2.50,WIFI
9C:69:65:4B:A5:31,Primaria Bujoreni,[WPA_WPA2_PSK],2025-6-7 4:59:59,3,-86,45.1526871,24.3748760,265.50,2.50,WIFI
3C:52:A1:4E:29:DE,Router,[WPA2_PSK],2025-6-7 5:0:0,4,-87,45.1528168,24.3749828,266.00,2.50,WIFI
60:63:4C:30:B2:60,WiFi4EU,[OPEN],2025-6-7 5:0:1,5,-79,45.1529427,24.3750877,266.30,2.50,WIFI
D0:60:8C:E4:21:78,DIGI-02037726,[WPA_WPA2_PSK],2025-6-7 5:0:1,5,-92,45.1529427,24.3750877,266.30,2.50,WIFI
80:14:A8:15:65:83,DIGI-156581,[WPA_PSK],2025-6-7 5:0:2,6,-91,45.1530724,24.3751888,266.90,2.50,WIFI
62:A2:F4:8B:8B:00,TP-Link_8B08,[WPA2_PSK],2025-6-7 5:0:4,8,-82,45.1533356,24.3753529,267.40,2.50,WIFI
62:A2:F4:8B:8B:01,,[WPA2_PSK],2025-6-7 5:0:4,8,-84,45.1533356,24.3753529,267.40,2.50,WIFI
62:A2:F4:8B:73:38,TP-Link_8B08,[WPA2_PSK],2025-6-7 5:0:4,8,-92,45.1533356,24.3753529,267.40,2.50,WIFI
9C:53:22:A4:B8:F8,DIGI-0023A1_EXT,[WPA_WPA2_PSK],2025-6-7 5:0:12,2,-90,45.1544151,24.3754368,267.60,2.50,WIFI
5C:E9:31:73:5B:4C,TP-Link_5B4C,[WPA2_PSK],2025-6-7 5:0:12,2,-94,45.1544151,24.3754368,267.60,2.50,WIFI
7E:E9:31:73:5B:4C,,[WPA2_PSK],2025-6-7 5:0:12,2,-94,45.1544151,24.3754368,267.60,2.50,WIFI
7C:FD:FD:6F:0C:21,EMA,[WPA_WPA2_PSK],2025-6-7 5:0:14,4,-78,45.1546745,24.3753834,268.60,2.50,WIFI
C0:F6:C2:AF:09:CC,Orange-7Dku-2.4G,[WPA2_PSK],2025-6-7 5:0:20,10,-94,45.1553955,24.3751335,273.80,2.50,WIFI
DC:51:93:DD:02:9A,DIGI-97aN,[WPA2_PSK],2025-6-7 5:0:30,6,-93,45.1563301,24.3741264,277.60,4.00,WIFI
44:FF:BA:5C:90:B0,DIGI-02306187,[WPA_WPA2_PSK],2025-6-7 5:0:30,6,-97,45.1563301,24.3741264,277.60,4.00,WIFI
E8:6E:44:08:ED:50,DIGI-PuXX,[WPA2_PSK],2025-6-7 5:0:34,10,-96,45.1567001,24.3738956,279.30,2.50,WIFI
80:14:A8:38:B8:DB,DIGI-38B8D9,[WPA_PSK],2025-6-7 5:0:35,11,-93,45.1567993,24.3738365,279.90,2.50,WIFI
00:EB:D8:A1:98:AD,BIAX_EXT,[WPA2_PSK],2025-6-7 5:0:35,11,-94,45.1567993,24.3738365,279.90,2.50,WIFI
80:14:A8:15:AB:23,DIGI-15AB21,[WPA_PSK],2025-6-7 5:0:39,1,-97,45.1572151,24.3735638,280.70,2.50,WIFI
E4:CA:12:FD:1F:2C,DIGI-02347701,[WPA_WPA2_PSK],2025-6-7 5:0:42,4,-86,45.1575432,24.3733559,281.20,2.50,WIFI
00:EB:D8:E7:A4:CF,LUMI 2.4G,[WPA2_PSK],2025-6-7 5:0:54,2,-92,45.1586800,24.3717880,268.70,2.50,WIFI
C2:C4:F9:73:98:E1,MBUX 43638,[WPA2_WPA3_PSK],2025-6-7 5:0:58,6,-93,45.1591263,24.3712959,265.00,2.50,WIFI
00:F8:1C:8D:0E:BC,CarParts,[WPA_WPA2_PSK],2025-6-7 5:1:11,5,-87,45.1608963,24.3711529,252.50,2.50,WIFI
B4:1C:30:1A:B0:06,ZTE_1AB006,[WPA2_PSK],2025-6-7 5:1:17,11,-83,45.1618729,24.3712540,249.80,2.50,WIFI
60:63:4C:31:39:00,WiFi4EU,[OPEN],2025-6-7 5:1:25,5,-90,45.1632271,24.3710480,252.20,2.50,WIFI
70:0B:01:07:0D:51,Telekom-VoSR7F,[WPA2_PSK],2025-6-7 5:1:33,13,-95,45.1643295,24.3705044,253.80,2.50,WIFI
60:63:4C:31:39:10,WiFi4EU,[OPEN],2025-6-7 5:1:39,5,-90,45.1651001,24.3698006,254.50,2.50,WIFI
00:26:AC:B8:43:75,DIGI-B84375,[WPA_WPA2_PSK],2025-6-7 5:1:43,9,-92,45.1656342,24.3692322,255.60,4.00,WIFI
